node_id,label,feat
1684,0.0,"-1.19412,-0.45762005,-0.99814874,1.197753,0.09217115,-0.88096786,-0.51879317,-0.08919478,-1.4430281,0.8133682,True,False,False,449,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,10.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.28894788,0.13116232,1.0535395,-1.2725877,-0.328667,-1.5147699,1.2421559,-0.038933564,-0.13207546,-1.181991,0.0,True,False,False,False,False,False,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.1651704757733799,-0.0687655753445468,-0.1319940881498247,0.1304300957615056,0.1084804184809933,0.1127332637357051,-0.1427167242803746,-0.0052498076340936,0.0786946825076261,-0.0104895528536685,10.0,True,False,False,False,False,False,0.87222123,-2.68832,1.2808288,-1.3188844,-0.46759194,-0.27984637,0.4585647,1.0117509,0.36070698,0.5700313,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,815.0,False,False,False,True"
1685,0.0,"0.7303051,-0.023776961,1.5048056,0.845184,-1.3184783,0.9777505,0.9063404,1.0062461,-2.576547,0.057936773,True,False,False,3451,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,10000.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.29321793,-0.2348527,-2.3439429,-0.0964722,0.5676184,0.18999095,-1.6926394,-2.4930809,0.64124733,-3.1538486,0.0,True,False,False,False,False,False,1,0,1,1,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.2123497126868842,-0.1287692275997085,-0.0127200204184372,-0.0201918387790667,-0.1707451035585235,0.0837254177306639,-0.0373574004868341,0.1399738587278388,0.0403479439868944,-0.1659564809570742,10000.0,False,False,False,False,False,True,0.10541753,-1.2852516,0.7071558,0.9687807,-1.5868338,-0.15553223,-0.079475425,0.4698991,-0.5009475,-0.1716762,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4649.0,False,False,False,True"
1686,0.0,"0.7303051,-0.023776961,1.5048056,0.845184,-1.3184783,0.9777505,0.9063404,1.0062461,-2.576547,0.057936773,True,False,False,3451,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,10000.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.01084836,-0.09207491,-1.2150624,1.0163385,0.10127712,1.1003699,0.30593008,0.6137742,-0.48328075,0.14006068,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.2123497126868842,-0.1287692275997085,-0.0127200204184372,-0.0201918387790667,-0.1707451035585235,0.0837254177306639,-0.0373574004868341,0.1399738587278388,0.0403479439868944,-0.1659564809570742,10000.0,False,False,False,False,False,True,0.10541753,-1.2852516,0.7071558,0.9687807,-1.5868338,-0.15553223,-0.079475425,0.4698991,-0.5009475,-0.1716762,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4649.0,False,False,False,True"
1687,0.0,"0.7303051,-0.023776961,1.5048056,0.845184,-1.3184783,0.9777505,0.9063404,1.0062461,-2.576547,0.057936773,True,False,False,3451,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,10000.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.3156388,-0.47525373,2.1273656,-1.2785001,0.13949026,-0.70572084,0.008193205,-0.07995855,0.17412937,0.81004083,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.2123497126868842,-0.1287692275997085,-0.0127200204184372,-0.0201918387790667,-0.1707451035585235,0.0837254177306639,-0.0373574004868341,0.1399738587278388,0.0403479439868944,-0.1659564809570742,10000.0,False,False,False,False,False,True,0.10541753,-1.2852516,0.7071558,0.9687807,-1.5868338,-0.15553223,-0.079475425,0.4698991,-0.5009475,-0.1716762,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4649.0,False,False,False,True"
1688,0.0,"0.7303051,-0.023776961,1.5048056,0.845184,-1.3184783,0.9777505,0.9063404,1.0062461,-2.576547,0.057936773,True,False,False,3451,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,10000.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29321793,-0.2348527,-2.3439429,-0.0964722,0.5676184,0.18999095,-1.6926394,-2.4930809,0.64124733,-3.1538486,0.0,True,False,False,False,False,False,1,0,0,0,0,0,1,1,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.2123497126868842,-0.1287692275997085,-0.0127200204184372,-0.0201918387790667,-0.1707451035585235,0.0837254177306639,-0.0373574004868341,0.1399738587278388,0.0403479439868944,-0.1659564809570742,10000.0,False,False,False,False,False,True,0.10541753,-1.2852516,0.7071558,0.9687807,-1.5868338,-0.15553223,-0.079475425,0.4698991,-0.5009475,-0.1716762,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4649.0,False,False,False,True"
1689,0.0,"-1.1999266,-0.0045926473,0.4398252,0.556328,0.4334463,-0.37158608,1.0854175,0.30880597,0.66895837,-0.63445157,True,False,False,1771,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1904337,-1.4100144,-0.1323757,-1.2372679,0.5852468,0.13926694,0.7644725,1.2503263,-1.9622747,0.9999076,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1273993205729358,0.5209364501203764,0.1185542522021173,0.0766060066308518,-0.0124260047037118,0.0282017000525144,-0.005849912604655,-0.0047837773523716,0.0331016437368152,0.0041156843833837,1880000.0,True,False,False,False,False,False,-0.7389506,-1.0863159,-0.5352788,-0.9588621,1.51401,-1.114953,0.14871956,1.6451573,-0.7272054,1.131289,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4192.0,False,False,False,True"
1690,0.0,"0.35162896,0.36926553,1.6543087,0.95758885,-1.1619278,0.15281223,0.42583114,-0.9978161,-1.1611395,-0.11594665,True,False,False,2285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.28894788,0.13116232,1.0535395,-1.2725877,-0.328667,-1.5147699,1.2421559,-0.038933564,-0.13207546,-1.181991,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.195664667753368,0.0272192225018177,-0.1277587709083743,-0.1568673076757454,0.1888601691136771,0.0044463043768475,0.0065596364621907,-0.0257384272322492,0.0559374913381586,-0.0050134594468053,0.0,False,False,False,False,False,True,-0.7529984,1.3293865,-0.09780634,-0.44182217,-0.61942214,-0.97373843,-0.5477146,-2.0045307,0.32240382,1.3096441,-0.6132015091850782,0.0603978116790571,0.0334829402709323,0.5950951942271323,-0.2783679618293979,0.1776348142728297,-0.0039139492308394,0.0674249750792267,-0.0574267104900097,0.0706350906676401,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2285.0,False,False,False,True"
1691,0.0,"0.35162896,0.36926553,1.6543087,0.95758885,-1.1619278,0.15281223,0.42583114,-0.9978161,-1.1611395,-0.11594665,True,False,False,2285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4724922,1.1463282,-0.98272735,0.11132547,-0.53022575,-0.16440259,-1.2155092,1.8267454,0.8441205,-0.44666395,0.0,True,False,False,False,False,False,1,0,0,0,0,0,1,1,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.195664667753368,0.0272192225018177,-0.1277587709083743,-0.1568673076757454,0.1888601691136771,0.0044463043768475,0.0065596364621907,-0.0257384272322492,0.0559374913381586,-0.0050134594468053,0.0,False,False,False,False,False,True,-0.7529984,1.3293865,-0.09780634,-0.44182217,-0.61942214,-0.97373843,-0.5477146,-2.0045307,0.32240382,1.3096441,-0.6132015091850782,0.0603978116790571,0.0334829402709323,0.5950951942271323,-0.2783679618293979,0.1776348142728297,-0.0039139492308394,0.0674249750792267,-0.0574267104900097,0.0706350906676401,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2285.0,False,False,False,True"
1692,0.0,"0.35162896,0.36926553,1.6543087,0.95758885,-1.1619278,0.15281223,0.42583114,-0.9978161,-1.1611395,-0.11594665,True,False,False,2285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,True,False,False,False,False,False,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.195664667753368,0.0272192225018177,-0.1277587709083743,-0.1568673076757454,0.1888601691136771,0.0044463043768475,0.0065596364621907,-0.0257384272322492,0.0559374913381586,-0.0050134594468053,0.0,False,False,False,False,False,True,-0.7529984,1.3293865,-0.09780634,-0.44182217,-0.61942214,-0.97373843,-0.5477146,-2.0045307,0.32240382,1.3096441,-0.6132015091850782,0.0603978116790571,0.0334829402709323,0.5950951942271323,-0.2783679618293979,0.1776348142728297,-0.0039139492308394,0.0674249750792267,-0.0574267104900097,0.0706350906676401,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2285.0,False,False,False,True"
1693,0.0,"0.35162896,0.36926553,1.6543087,0.95758885,-1.1619278,0.15281223,0.42583114,-0.9978161,-1.1611395,-0.11594665,True,False,False,2285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.195664667753368,0.0272192225018177,-0.1277587709083743,-0.1568673076757454,0.1888601691136771,0.0044463043768475,0.0065596364621907,-0.0257384272322492,0.0559374913381586,-0.0050134594468053,0.0,False,False,False,False,False,True,-0.7529984,1.3293865,-0.09780634,-0.44182217,-0.61942214,-0.97373843,-0.5477146,-2.0045307,0.32240382,1.3096441,-0.6132015091850782,0.0603978116790571,0.0334829402709323,0.5950951942271323,-0.2783679618293979,0.1776348142728297,-0.0039139492308394,0.0674249750792267,-0.0574267104900097,0.0706350906676401,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2285.0,False,False,False,True"
1694,0.0,"0.35162896,0.36926553,1.6543087,0.95758885,-1.1619278,0.15281223,0.42583114,-0.9978161,-1.1611395,-0.11594665,True,False,False,2704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29321793,-0.2348527,-2.3439429,-0.0964722,0.5676184,0.18999095,-1.6926394,-2.4930809,0.64124733,-3.1538486,0.0,False,True,False,False,False,False,1,0,0,0,0,0,1,1,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1435176261315689,0.077233797280485,-0.059138136701052,-0.2434870437504455,0.1656189505599422,0.0147209692899847,-0.0162423074766451,0.0262500952095414,0.1028058882202062,-0.0370132285718782,0.0,True,False,False,False,False,False,1.099368,-0.64554256,-1.9426742,-0.5199266,1.8557165,0.3640752,-0.9265527,0.3603071,0.6128266,-0.1874069,-0.5026649504067717,0.0382154721213913,0.0835220780182495,0.2811414340987102,-0.0273484439511822,-0.2758187427071385,-0.0331037198375138,0.1354938561308123,0.1095355534252938,0.1126147124711144,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3146.0,False,False,False,True"
1695,0.0,"0.35162896,0.36926553,1.6543087,0.95758885,-1.1619278,0.15281223,0.42583114,-0.9978161,-1.1611395,-0.11594665,True,False,False,2704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.01084836,-0.09207491,-1.2150624,1.0163385,0.10127712,1.1003699,0.30593008,0.6137742,-0.48328075,0.14006068,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1435176261315689,0.077233797280485,-0.059138136701052,-0.2434870437504455,0.1656189505599422,0.0147209692899847,-0.0162423074766451,0.0262500952095414,0.1028058882202062,-0.0370132285718782,0.0,True,False,False,False,False,False,1.099368,-0.64554256,-1.9426742,-0.5199266,1.8557165,0.3640752,-0.9265527,0.3603071,0.6128266,-0.1874069,-0.5026649504067717,0.0382154721213913,0.0835220780182495,0.2811414340987102,-0.0273484439511822,-0.2758187427071385,-0.0331037198375138,0.1354938561308123,0.1095355534252938,0.1126147124711144,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3146.0,False,False,False,True"
1696,0.0,"0.35162896,0.36926553,1.6543087,0.95758885,-1.1619278,0.15281223,0.42583114,-0.9978161,-1.1611395,-0.11594665,True,False,False,2704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.3156388,-0.47525373,2.1273656,-1.2785001,0.13949026,-0.70572084,0.008193205,-0.07995855,0.17412937,0.81004083,0.0,False,True,False,False,False,False,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1435176261315689,0.077233797280485,-0.059138136701052,-0.2434870437504455,0.1656189505599422,0.0147209692899847,-0.0162423074766451,0.0262500952095414,0.1028058882202062,-0.0370132285718782,0.0,True,False,False,False,False,False,1.099368,-0.64554256,-1.9426742,-0.5199266,1.8557165,0.3640752,-0.9265527,0.3603071,0.6128266,-0.1874069,-0.5026649504067717,0.0382154721213913,0.0835220780182495,0.2811414340987102,-0.0273484439511822,-0.2758187427071385,-0.0331037198375138,0.1354938561308123,0.1095355534252938,0.1126147124711144,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3146.0,False,False,False,True"
1697,0.0,"0.35162896,0.36926553,1.6543087,0.95758885,-1.1619278,0.15281223,0.42583114,-0.9978161,-1.1611395,-0.11594665,True,False,False,2704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.29321793,-0.2348527,-2.3439429,-0.0964722,0.5676184,0.18999095,-1.6926394,-2.4930809,0.64124733,-3.1538486,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1435176261315689,0.077233797280485,-0.059138136701052,-0.2434870437504455,0.1656189505599422,0.0147209692899847,-0.0162423074766451,0.0262500952095414,0.1028058882202062,-0.0370132285718782,0.0,True,False,False,False,False,False,1.099368,-0.64554256,-1.9426742,-0.5199266,1.8557165,0.3640752,-0.9265527,0.3603071,0.6128266,-0.1874069,-0.5026649504067717,0.0382154721213913,0.0835220780182495,0.2811414340987102,-0.0273484439511822,-0.2758187427071385,-0.0331037198375138,0.1354938561308123,0.1095355534252938,0.1126147124711144,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3146.0,False,False,False,True"
1698,0.0,"-0.86678654,-1.367926,0.2489265,-0.5162388,2.293763,1.2012949,0.09869793,-0.87116057,-1.7519974,-0.9004773,True,False,False,343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0737984484675786,-0.2588073784610656,0.4400114794590006,-0.1193330401965178,-0.0761029674951285,0.022726271405545,0.0212057830473724,0.043821367271713,0.0017924545650315,0.0961695239297975,3.0,True,False,False,False,False,False,0.87222123,-2.68832,1.2808288,-1.3188844,-0.46759194,-0.27984637,0.4585647,1.0117509,0.36070698,0.5700313,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,364.0,False,False,False,True"
1699,0.0,"-0.47442126,-1.2744191,0.28237468,-1.0793469,0.67477316,-0.23692842,2.1590488,-1.0238436,2.587271,-0.050583355,True,False,False,297,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6335244,0.09660381,0.24560915,0.0431408,-0.9192481,0.5701508,2.6398,0.821371,1.1940442,-0.11899593,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2168226235074866,-0.0724820965563674,-0.0267256818835963,0.0372468939003711,-0.1072018504363579,0.0393871105028295,-0.0100779784499458,-0.0203808381159664,-0.0320540774455009,-0.0847268657098179,5.0,True,False,False,False,False,False,0.87222123,-2.68832,1.2808288,-1.3188844,-0.46759194,-0.27984637,0.4585647,1.0117509,0.36070698,0.5700313,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,681.0,False,False,False,True"
1700,0.0,"-0.59483474,0.027812164,-0.36149704,2.889834,-0.9383682,1.3800151,-0.0552509,0.26082486,-0.82616204,1.6207864,True,False,False,1749,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1904337,-1.4100144,-0.1323757,-1.2372679,0.5852468,0.13926694,0.7644725,1.2503263,-1.9622747,0.9999076,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1273993205729358,0.5209364501203764,0.1185542522021173,0.0766060066308518,-0.0124260047037118,0.0282017000525144,-0.005849912604655,-0.0047837773523716,0.0331016437368152,0.0041156843833837,1880000.0,True,False,False,False,False,False,-0.7389506,-1.0863159,-0.5352788,-0.9588621,1.51401,-1.114953,0.14871956,1.6451573,-0.7272054,1.131289,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4192.0,False,False,False,True"
1701,0.0,"-0.59483474,0.027812164,-0.36149704,2.889834,-0.9383682,1.3800151,-0.0552509,0.26082486,-0.82616204,1.6207864,True,False,False,1756,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1904337,-1.4100144,-0.1323757,-1.2372679,0.5852468,0.13926694,0.7644725,1.2503263,-1.9622747,0.9999076,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1273993205729358,0.5209364501203764,0.1185542522021173,0.0766060066308518,-0.0124260047037118,0.0282017000525144,-0.005849912604655,-0.0047837773523716,0.0331016437368152,0.0041156843833837,1880000.0,True,False,False,False,False,False,-0.7389506,-1.0863159,-0.5352788,-0.9588621,1.51401,-1.114953,0.14871956,1.6451573,-0.7272054,1.131289,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4192.0,False,False,False,True"
1702,0.0,"-0.59483474,0.027812164,-0.36149704,2.889834,-0.9383682,1.3800151,-0.0552509,0.26082486,-0.82616204,1.6207864,True,False,False,1751,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1904337,-1.4100144,-0.1323757,-1.2372679,0.5852468,0.13926694,0.7644725,1.2503263,-1.9622747,0.9999076,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1273993205729358,0.5209364501203764,0.1185542522021173,0.0766060066308518,-0.0124260047037118,0.0282017000525144,-0.005849912604655,-0.0047837773523716,0.0331016437368152,0.0041156843833837,1880000.0,True,False,False,False,False,False,-0.7389506,-1.0863159,-0.5352788,-0.9588621,1.51401,-1.114953,0.14871956,1.6451573,-0.7272054,1.131289,0.1963155365322016,0.0055709676536973,-0.0025287960158809,-0.0001825661017381,8.113797615152195e-05,0.0009166750373935,-0.0003640778199111,-0.0002815974971222,-0.0005262417857026,0.0008275086449445,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4192.0,False,False,False,True"
